"country","degree","site_id","n_species","n_prey","n_predators","taxas_prey","taxas_predators","mean_abund_prey","mean_abund_predator","sd_abund_prey","sd_abund_predator"
"ger","high","00623",9,4,5,"Asellidae_Potamopyrgus_Sphaeriidae_Valvatidae","Chironomidae_Gammarus_Glossiphonia_Sialis_Simulium",2.4,32.8,1.95959179422654,65.4412713812927
"ger","high","00166",9,3,6,"Nemoura_Potamopyrgus_Sphaeriidae","Chironomidae_Chrysops_Gammarus_Limnephilidae_Sialis_Simuliidae",91.7333333333333,243.933333333333,130.51120003024,378.641818433552
"ger","high","00633",25,9,16,"Asellidae_Baetis_Ceratopogonidae_Dugesiidae_Lumbriculidae_Lymnaeidae_Naididae_Psychodidae_Sphaeriidae","Chironomidae_Dicranota_Elmidae_Empididae_Ephemerellidae_Gammarus_Glossiphonia_Hydraenidae_Hydropsyche_Isoperla_Limnephilidae_Limoniidae_Potamophylax_Rhyacophila_Simuliidae_Simulium",233.666666666667,262.875,424.567426918269,618.601527641179
"ger","high","00565",19,10,9,"Asellidae_Baetidae_Baetis_Dugesiidae_Eiseniella_Haplotaxidae_Heptageniidae_Hydroptilidae_Naididae_Planorbidae","Chironomidae_Elmidae_Empididae_Erpobdella_Gammarus_Hydropsyche_Limnephilidae_Rhyacophila_Simulium",44.8,73.0222222222222,60.7236362547567,145.60262512896
"ger","high","00072",17,7,10,"Asellidae_Baetis_Ceratopogonidae_Dugesiidae_Eiseniella_Hydroptilidae_Psychodidae","Chironomidae_Dolichopodidae_Elmidae_Empididae_Erpobdella_Gammarus_Hydropsyche_Rhyacophila_Simuliidae_Tipulidae",141.428571428571,138.16,366.253380936776,280.633138139854
"ger","high","00445",27,9,18,"Baetidae_Baetis_Dugesiidae_Goeridae_Heptageniidae_Lepidostomatidae_Lumbriculidae_Ptychopteridae_Sphaeriidae","Chironomidae_Dicranota_Elmidae_Gammarus_Hydraenidae_Hydropsyche_Limnephilidae_Limoniidae_Odontocerum_Planariidae_Plectrocnemia_Potamophylax_Rhyacophila_Sericostoma_Sericostomatidae_Simuliidae_Simulium_Tipulidae",33.2,47.4222222222222,51.991657984719,160.903524458001
"ger","high","00654",9,3,6,"Asellidae_Baetis_Eiseniella","Chironomidae_Dolichopodidae_Empididae_Gammarus_Limnephilus_Simulium",133.333333333333,28.8,205.729660801094,39.0085118916372
"ger","high","00086",28,14,14,"Baetidae_Baetis_Dugesiidae_Ephemeridae_Glossosomatidae_Goeridae_Heptageniidae_Lepidostomatidae_Lumbriculidae_Nemouridae_Planorbidae_Potamopyrgus_Scirtidae_Taeniopterygidae","Calopteryx_Chironomidae_Dicranota_Elmidae_Gammarus_Halesus_Hydropsyche_Leptoceridae_Limnephilidae_Planariidae_Potamophylax_Rhyacophila_Sericostoma_Simulium",44.6,121.914285714286,74.2502628847975,372.905504337004
"ger","high","00047",30,12,18,"Asellidae_Baetis_Eiseniella_Galba_Heptageniidae_Lumbricidae_Lymnaeidae_Naididae_Planorbidae_Potamopyrgus_Scirtidae_Sphaeriidae","Chaetopteryx_Chironomidae_Dicranota_Elmidae_Empididae_Erpobdella_Gammarus_Hydraenidae_Hydropsyche_Limnephilidae_Muscidae_Pedicia_Plectrocnemia_Potamophylax_Rhyacophila_Simuliidae_Simulium_Tipulidae",23,20.0888888888889,48.4252375973896,42.0765812871062
"ger","high","00651",38,13,25,"Baetidae_Baetis_Ceratopogonidae_Ephemerella_Ephemeridae_Goeridae_Heptageniidae_Leuctra_Niphargidae_Paraleptophlebia_Psychodidae_Sphaeriidae_Taeniopterygidae","Chaetopteryx_Chironomidae_Dicranota_Elmidae_Empididae_Ephemerellidae_Gammarus_Gyrinidae_Halesus_Hydraenidae_Hydrophilidae_Hydropsyche_Isoperla_Leptophlebiidae_Limnephilidae_Limoniidae_Perlodes_Polycentropus_Potamophylax_Potamopyrgus_Rhyacophila_Sericostoma_Sialis_Simuliidae_Simulium",103.692307692308,80.16,97.0561560947962,85.342291196491
"ger","high","00650",26,10,16,"Baetidae_Baetis_Ceratopogonidae_Dugesiidae_Ephemerella_Heptageniidae_Leuctra_Lumbriculidae_Nemouridae_Taeniopterygidae","Chironomidae_Dicranota_Elmidae_Empididae_Erpobdella_Gammarus_Glossiphonia_Hydraenidae_Hydropsyche_Isoperla_Limnephilidae_Polycentropus_Rhyacophila_Sericostoma_Simuliidae_Simulium",58.5,63.375,125.707994972476,99.002272701186
"ger","high","00656",16,5,11,"Baetis_Ceratopogonidae_Heptageniidae_Planorbidae_Sphaerium","Chironomidae_Dicranota_Elmidae_Empididae_Gammarus_Gyrinidae_Hydraenidae_Hydropsyche_Pedicia_Rhyacophila_Simuliidae",48.8,95.5454545454545,90.2618413284373,227.108063985568
"ger","high","13044",33,16,17,"Athericidae_Baetidae_Caenidae_Ephemeridae_Heptageniidae_Hydroptilidae_Leptophlebia_Lymnaeidae_Nemouridae_Paraleptophlebia_Planorbidae_Platycnemis_Potamopyrgus_Sphaeriidae_Sphaerium_Unionidae","Anabolia_Athripsodes_Calopteryx_Chironomidae_Chrysops_Coenagrionidae_Corixidae_Gammarus_Gomphidae_Gomphus_Gyrinidae_Hydropsyche_Limnephilidae_Limoniidae_Potamophylax_Simulium_Somatochlora",44.414375,6.67411764705882,127.715789964475,10.6427927836303
"ger","high","13045",32,15,17,"Baetis_Dugesiidae_Eiseniella_Ephemeridae_Goeridae_Heptageniidae_Leuctra_Lymnaeidae_Nemoura_Nemouridae_Paraleptophlebia_Planorbidae_Potamopyrgus_Ptychopteridae_Scirtidae","Chaetopteryx_Chironomidae_Dicranota_Elmidae_Gammarus_Glossiphoniidae_Gyrinidae_Halesus_Hydropsyche_Limoniidae_Plectrocnemia_Potamophylax_Rhyacophila_Sericostoma_Sialis_Simulium_Tipulidae",15.0563333333333,76.9414705882353,32.0640498771414,261.880174649141
"ger","high","00669",19,9,10,"Asellidae_Baetis_Ceratopogonidae_Eiseniella_Enchytraeidae_Planorbidae_Psychomyiidae_Scirtidae_Sphaeriidae","Chironomidae_Elmidae_Erpobdella_Gammarus_Helobdella_Hydropsyche_Limnephilidae_Rhyacophila_Simuliidae_Simulium",23.3333333333333,49.2,39.6358423652128,108.808496400276
"ger","high","00665",15,8,7,"Asellidae_Baetis_Ceratopogonidae_Dryopidae_Galba_Physella_Planorbidae_Taeniopterygidae","Chironomidae_Elmidae_Erpobdellidae_Gammarus_Simuliidae_Simulium_Tipulidae",11.875,35.1428571428571,18.5506064590891,65.5576808910255
"ger","high","00667",7,2,5,"Ceratopogonidae_Planorbidae","Chironomidae_Gerris_Limnephilus_Limoniidae_Notonecta",1.2,4,0.565685424949238,4.56070170039655
"ger","high","00147",21,10,11,"Asellidae_Baetis_Eiseniella_Ephemeridae_Heptageniidae_Lepidostomatidae_Lumbriculidae_Paraleptophlebia_Potamopyrgus_Psychomyiidae","Calopteryx_Chironomidae_Elmidae_Empididae_Gammarus_Glossiphonia_Hydropsyche_Limnephilidae_Polycentropus_Rhyacophila_Simulium",44.92,131.927272727273,68.6406552675275,374.116850972819
"ger","high","13084",35,22,13,"Acroloxidae_Asellidae_Baetidae_Bithyniidae_Caenidae_Dreissena_Hydroptilidae_Lymnaea_Lymnaeidae_Molannidae_Mystacides_Neritidae_Physa_Physella_Planorbidae_Platycnemis_Potamopyrgus_Radix_Sphaeriidae_Sphaerium_Valvatidae_Viviparus","Alboglossiphonia_Anabolia_Athripsodes_Chironomidae_Coenagrionidae_Cyrnus_Dytiscidae_Erpobdella_Glossiphonia_Libellulidae_Limnephilidae_Notonectidae_Sialis",7.78522727272727,21.5876923076923,9.41521153661567,66.6936372094878
"ger","high","00677",17,6,11,"Asellidae_Ceratopogonidae_Eiseniella_Enchytraeidae_Lymnaeidae_Nemoura","Chironomidae_Cordulegaster_Erpobdella_Erpobdellidae_Gammarus_Halesus_Helobdella_Hydropsyche_Limnephilus_Limoniidae_Simulium",24.2666666666667,26.6181818181818,32.3250161123961,50.5320060591665
"ger","high","00670",32,14,18,"Asellidae_Baetidae_Baetis_Ceratopogonidae_Eiseniella_Ephemeridae_Heptageniidae_Lepidostomatidae_Lymnaeidae_Paraleptophlebia_Planorbidae_Psychodidae_Sphaeriidae_Taeniopterygidae","Athripsodes_Chironomidae_Dicranota_Elmidae_Empididae_Ephemerellidae_Erpobdella_Gammarus_Glossiphonia_Hydropsyche_Isoperla_Leptophlebiidae_Limnephilidae_Polycentropus_Rhyacophila_Simuliidae_Simulium_Tipulidae",12.2857142857143,23.1666666666667,28.4697641811005,58.1208173700672
"ger","high","00671",25,10,15,"Baetidae_Baetis_Dugesiidae_Eiseniella_Ephemerella_Heptageniidae_Lepidostomatidae_Nemoura_Paraleptophlebia_Taeniopterygidae","Chironomidae_Elmidae_Empididae_Ephemerellidae_Gammarus_Gyrinidae_Halesus_Hydropsyche_Isoperla_Leptophlebiidae_Limnephilidae_Polycentropus_Rhyacophila_Simuliidae_Simulium",29.2,31.7333333333333,69.2062938692075,44.0575381366988
"ger","high","00563",40,17,23,"Athericidae_Baetidae_Baetis_Bythinellidae_Eiseniella_Ephemerella_Ephemeridae_Goeridae_Haplotaxidae_Heptageniidae_Lepidostomatidae_Naididae_Nemoura_Paraleptophlebia_Psychodidae_Sphaeriidae_Taeniopterygidae","Calopteryx_Chironomidae_Dicranota_Dytiscidae_Elmidae_Empididae_Ephemerellidae_Erpobdella_Gammarus_Glossiphonia_Gyrinidae_Hydraenidae_Hydropsyche_Isoperla_Leptophlebiidae_Limnephilidae_Limoniidae_Oreodytes_Potamophylax_Rhyacophila_Sericostoma_Simuliidae_Simulium",43.3176470588235,36.8521739130435,68.803308743967,55.2672915727427
"ger","high","00544",31,10,21,"Asellidae_Baetidae_Baetis_Dugesiidae_Goeridae_Paraleptophlebia_Planorbidae_Scirtidae_Sphaeriidae_Taeniopterygidae","Anabolia_Athripsodes_Calopteryx_Chaetopteryx_Chironomidae_Dicranota_Elmidae_Gammarus_Gyrinidae_Halesus_Hydraenidae_Hydropsyche_Leptophlebiidae_Limnephilidae_Limnephilus_Limoniidae_Oecetis_Plectrocnemia_Sialis_Simuliidae_Simulium",28,34.8761904761905,29.5909896195897,97.6332418019698
"ger","high","13334",28,11,17,"Agapetus_Baetis_Dugesiidae_Heptageniidae_Hydrachnidae_Lepidostomatidae_Leuctra_Nemouridae_Psychodidae_Scirtidae_Veliidae","Anacaena_Chironomidae_Chloroperlidae_Elmidae_Gammarus_Hydraenidae_Isoperla_Leptophlebiidae_Limnephilidae_Odontocerum_Philopotamidae_Plectrocnemia_Rhyacophila_Sericostoma_Simuliidae_Simulium_Tipulidae",21.1363636363636,72.0294117647059,19.1024748515617,242.306202883629
"ger","high","13335",30,13,17,"Agapetus_Baetidae_Baetis_Dixidae_Dugesiidae_Eiseniella_Glossosomatidae_Heptageniidae_Leuctra_Lumbriculidae_Nemouridae_Planorbidae_Taeniopterygidae","Chironomidae_Chloroperlidae_Elmidae_Gammarus_Hydraenidae_Hydropsyche_Isoperla_Leptophlebiidae_Limnephilidae_Limoniidae_Odontocerum_Philopotamidae_Plectrocnemia_Rhyacophila_Sericostoma_Simuliidae_Simulium",49.2692307692308,69.9705882352941,94.3726247790762,248.164730483367
"ger","high","13071",14,9,5,"Asellidae_Bithyniidae_Ceratopogonidae_Dugesiidae_Lymnaeidae_Physella_Potamopyrgus_Sphaeriidae_Sphaerium","Calopteryx_Chironomidae_Erpobdella_Gammarus_Simulium",29.5555555555556,117.28,30.6551427623128,157.737351315407
"ger","high","13072",28,9,19,"Asellidae_Baetidae_Baetis_Dugesiidae_Ephemeridae_Physa_Psychomyiidae_Sphaeriidae_Sphaerium","Anabolia_Athripsodes_Calopteryx_Chironomidae_Cyrnus_Dicranota_Erpobdella_Gammarus_Glossiphonia_Gyrinidae_Halesus_Helobdella_Hydropsyche_Leptoceridae_Limnephilidae_Oecetis_Polycentropus_Sialis_Simulium",27.7372222222222,74.4805263157895,38.3441994562991,171.258201976291
"ger","high","00142",33,16,17,"Asellidae_Baetidae_Baetis_Enchytraeidae_Ephemerella_Ephemeridae_Heptageniidae_Lepidostomatidae_Lumbriculidae_Planorbidae_Ptychopteridae_Scirtidae_Sphaeriidae_Stratiomyidae_Tabanidae_Taeniopterygidae","Chironomidae_Dicranota_Elmidae_Erpobdella_Gammarus_Gyrinidae_Halesus_Helobdella_Hydropsyche_Leptophlebiidae_Limnephilidae_Limoniidae_Perlodes_Plectrocnemia_Sericostoma_Simuliidae_Simulium",33.85625,75.8941176470588,69.0886963137483,184.323053599476
"ger","high","00462",36,19,17,"Antocha_Asellidae_Astacidae_Baetis_Caenidae_Ceratopogonidae_Cheumatopsyche_Eiseniella_Ephemeridae_Goeridae_Leuctra_Mystacides_Naididae_Planorbidae_Psychodidae_Psychomyiidae_Sphaeriidae_Sphaerium_Taeniopterygidae","Athripsodes_Calopteryx_Chaetopteryx_Chironomidae_Dicranota_Elmidae_Erpobdella_Erpobdellidae_Gammarus_Halesus_Hydropsyche_Leptophlebiidae_Polycentropodidae_Rhyacophila_Serratella_Simuliidae_Simulium",10.4421052631579,23.0588235294118,16.0858224598721,42.278112818921
"ger","high","00446",34,16,18,"Antocha_Asellidae_Astacidae_Baetis_Ceratopogonidae_Cheumatopsyche_Eiseniella_Enchytraeidae_Ephemeridae_Haplotaxidae_Lepidostomatidae_Leuctra_Lumbriculidae_Naididae_Planorbidae_Sphaeriidae","Athripsodes_Chaetopteryx_Chironomidae_Dendrocoelum_Dicranota_Elmidae_Empididae_Erpobdella_Gammarus_Halesus_Hydraenidae_Hydropsyche_Leptophlebiidae_Polycentropus_Rhyacophila_Serratella_Simuliidae_Simulium",15.025,20.2666666666667,33.3709554353283,27.9175255940443
"ger","high","00523",18,7,11,"Ceratopogonidae_Eiseniella_Naididae_Nemoura_Psychodidae_Scirtidae_Sphaeriidae","Agabus_Chironomidae_Elmidae_Gammarus_Halesus_Limnephilus_Limoniidae_Plectrocnemia_Simulium_Stenophylax_Tipulidae",14.9142857142857,75.0909090909091,28.8949493032622,177.736532286109
"ger","high","00510",39,17,22,"Asellidae_Athericidae_Baetidae_Baetis_Ceratopogonidae_Ephemerella_Ephemeridae_Goeridae_Haplotaxidae_Heptageniidae_Lepidostomatidae_Naididae_Nemouridae_Paraleptophlebia_Scirtidae_Sphaeriidae_Taeniopterygidae","Chaetopteryx_Chironomidae_Dicranota_Dinocras_Elmidae_Erpobdella_Gammarus_Gyrinidae_Halesus_Hydraenidae_Hydropsyche_Isoperla_Limnephilidae_Limoniidae_Odontocerum_Oreodytes_Perlodes_Potamophylax_Rhyacophila_Sericostoma_Simuliidae_Simulium",25.6882352941176,21.5954545454545,34.7725265538928,20.419329714122
"ger","high","13062",32,16,16,"Asellidae_Baetidae_Baetis_Bithyniidae_Ceratopogonidae_Eiseniella_Ephemeridae_Jaera_Lymnaea_Lymnaeidae_Mystacides_Physa_Piscicolidae_Planorbidae_Sphaeriidae_Valvatidae","Aeshnidae_Anabolia_Calopteryx_Chironomidae_Corixidae_Dytiscidae_Erpobdella_Gammarus_Gyrinidae_Halesus_Leptoceridae_Limnephilidae_Polycentropus_Sialis_Simulium_Viviparus",4.67875,43.60625,7.78553048931157,106.593616952424
"ger","high","00508",19,10,9,"Asellidae_Astacidae_Baetis_Ceratopogonidae_Dugesiidae_Lumbricidae_Naididae_Piscicolidae_Potamopyrgus_Sphaeriidae","Chironomidae_Dendrocoelum_Dicranota_Erpobdella_Gammarus_Hydropsyche_Limnephilidae_Muscidae_Rhyacophila",11.44,76.4444444444444,15.4254623557574,174.630632415329
"ger","high","00714",6,4,2,"Ceratopogonidae_Chironomus_Naididae_Sphaeriidae","Chironomidae_Erpobdella",88,214.4,80.3406082459757,267.00352057604
"ger","high","00219",19,8,11,"Asellidae_Baetis_Ceratopogonidae_Chironomus_Naididae_Psychodidae_Psychomyiidae_Sphaeriidae","Chironomidae_Dicranota_Dolichopodidae_Erpobdella_Gammarus_Glossiphonia_Halesus_Helobdella_Limnephilidae_Limoniidae_Simulium",32.05,191.672727272727,59.509014923311,420.806799115483
"ger","high","00272",14,8,6,"Asellidae_Naididae_Physella_Planorbidae_Potamopyrgus_Sphaeriidae_Sphaerium_Valvatidae","Chironomidae_Erpobdella_Gammarus_Helobdella_Hydropsyche_Limnephilidae",30.15,37.2666666666667,43.07544875813,42.0608448163689
"ger","high","00717",15,6,9,"Asellidae_Baetis_Ceratopogonidae_Lepidostomatidae_Potamopyrgus_Psychodidae","Chironomidae_Empididae_Erpobdella_Gammarus_Glossiphonia_Halesus_Hydropsyche_Sericostoma_Tipulidae",93.3333333333333,67.9111111111111,161.495940093448,126.428126265919
"ger","high","00711",14,10,4,"Asellidae_Baetidae_Baetis_Ceratopogonidae_Eiseniella_Mystacides_Naididae_Planorbidae_Potamopyrgus_Sphaeriidae","Chironomidae_Dicranota_Gammarus_Tipulidae",22.08,278.4,11.6920485801249,505.741752280747
"ger","high","00279",31,13,18,"Asellidae_Baetidae_Baetis_Ceratopogonidae_Eiseniella_Galba_Heptageniidae_Lumbriculidae_Naididae_Planorbidae_Psychodidae_Psychomyiidae_Sphaeriidae","Agabus_Chironomidae_Dicranota_Elmidae_Empididae_Erpobdella_Gammarus_Gyrinidae_Halesus_Hydropsyche_Leptophlebiidae_Limnephilidae_Polycentropus_Potamophylax_Potamopyrgus_Rhyacophila_Simuliidae_Tipulidae",16.8615384615385,55.0444444444444,17.2656469355354,198.171934328642
"ger","high","00710",22,8,14,"Asellidae_Astacidae_Baetis_Ceratopogonidae_Eiseniella_Planorbidae_Psychodidae_Sphaeriidae","Chironomidae_Dicranota_Elmidae_Empididae_Erpobdella_Gammarus_Gyrinidae_Hydraenidae_Leptophlebiidae_Limnephilidae_Potamopyrgus_Rhyacophila_Simuliidae_Simulium",143.1,181.257142857143,192.406444798505,460.769519748942
"ger","high","00280",24,8,16,"Baetis_Ceratopogonidae_Goeridae_Lepidostomatidae_Mystacides_Naididae_Psychodidae_Sphaeriidae","Chironomidae_Elmidae_Empididae_Erpobdella_Gammarus_Glossiphonia_Gyrinidae_Halesus_Helobdella_Hydraenidae_Hydropsyche_Leptophlebiidae_Limnephilidae_Polycentropus_Potamopyrgus_Rhyacophila",52.1625,105.225,51.0756843881145,170.44264528965
"ger","high","00552",37,15,22,"Baetidae_Baetis_Ceratopogonidae_Eiseniella_Heptageniidae_Leuctra_Lumbricidae_Lumbriculidae_Naididae_Nemoura_Nemouridae_Niphargidae_Planorbidae_Sphaeriidae_Taeniopterygidae","Chaetopteryx_Chironomidae_Dicranota_Dytiscidae_Elmidae_Empididae_Gammarus_Halesus_Helobdella_Hydraenidae_Isoperla_Leptophlebiidae_Limnephilidae_Limnephilus_Plectrocnemia_Potamophylax_Rhyacophila_Sericostoma_Sialis_Simuliidae_Simulium_Siphonoperla",85.4266666666667,108.127272727273,156.224894973637,238.384799335261
"ger","high","00519",27,11,16,"Asellidae_Baetis_Ceratopogonidae_Dugesiidae_Heptageniidae_Lepidostomatidae_Naididae_Psychodidae_Scirtidae_Sphaeriidae_Sphaerium","Anabolia_Chironomidae_Elmidae_Empididae_Erpobdella_Gammarus_Glossiphonia_Gyrinidae_Halesus_Hydraenidae_Hydropsyche_Limnephilidae_Limoniidae_Rhyacophila_Sericostoma_Simulium",40.9454545454545,59.21875,105.420656074949,93.8275099584338
"ger","high","00193",30,14,16,"Asellidae_Baetis_Ceratopogonidae_Dugesiidae_Eiseniella_Haplotaxidae_Lepidostomatidae_Lumbriculidae_Naididae_Potamopyrgus_Psychodidae_Radix_Scirtidae_Sphaeriidae","Calopteryx_Chironomidae_Dicranota_Elmidae_Erpobdella_Gammarus_Glossiphonia_Gyrinidae_Halesus_Helobdella_Hydropsyche_Limnephilidae_Limnephilus_Limoniidae_Simuliidae_Simulium",56.3142857142857,74.55,74.6124639736538,169.971221093455
"ger","high","00293",28,9,19,"Baetis_Dugesiidae_Eiseniella_Haplotaxidae_Heptageniidae_Lumbriculidae_Nemoura_Potamopyrgus_Scirtidae","Chironomidae_Dicranota_Elmidae_Empididae_Erpobdella_Gammarus_Glossiphonia_Halesus_Hydraenidae_Hydropsyche_Limnephilidae_Pedicia_Plectrocnemia_Potamophylax_Rhyacophila_Sericostoma_Simuliidae_Simulium_Tipulidae",31.4666666666667,64.6526315789474,65.1487528660373,226.073939154676
"ger","high","10883",7,4,3,"Eiseniella_Enchytraeidae_Haplotaxidae_Rhagionidae","Chironomidae_Limoniidae_Tipulidae",10.5,9.33333333333333,10.9696551146029,10.4083299973307
"ger","high","00465",33,17,16,"Antocha_Asellidae_Baetis_Eiseniella_Ephemeridae_Goeridae_Lumbriculidae_Lymnaeidae_Mystacides_Naididae_Planorbidae_Potamopyrgus_Psychodidae_Psychomyiidae_Sphaeriidae_Sphaerium_Taeniopterygidae","Anabolia_Chironomidae_Dicranota_Dytiscidae_Elmidae_Erpobdella_Gammarus_Gyrinidae_Halesus_Hydropsyche_Limnephilidae_Polycentropus_Potamophylax_Rhyacophila_Sericostoma_Sialis",11.1294117647059,20.375,17.267446420428,38.7755163301105
"ger","high","00502",23,9,14,"Asellidae_Baetidae_Baetis_Dugesiidae_Eiseniella_Naididae_Planorbidae_Psychodidae_Scirtidae","Athripsodes_Chaetopteryx_Chironomidae_Elmidae_Ephemerellidae_Erpobdella_Gammarus_Glossiphonia_Halesus_Hydropsyche_Limnephilidae_Rhyacophila_Sericostoma_Simulium",26.1333333333333,74.0857142857143,52.1352088324196,124.620006154975
"ger","high","00730",10,5,5,"Asellidae_Baetis_Ceratopogonidae_Eiseniella_Psychomyiidae","Chironomidae_Gammarus_Helobdella_Limnephilidae_Simulium",4.32,27.04,6.08210489879943,27.553003466047
"ger","high","00732",15,8,7,"Asellidae_Baetis_Ceratopogonidae_Dugesiidae_Eiseniella_Lymnaeidae_Paraleptophlebia_Sphaeriidae","Chironomidae_Elmidae_Erpobdella_Gammarus_Leptophlebiidae_Polycelis_Tipulidae",59.5,129.142857142857,87.8293800501859,304.890925070715
