"country","degree","site_id","n_species","n_prey","n_predators","taxas_prey","taxas_predators","mean_abund_prey","mean_abund_predator","sd_abund_prey","sd_abund_predator"
"uk","high","00308",25,12,13,"Asellidae_Baetis_Ceratopogonidae_Heptageniidae_Leuctra_Lumbricidae_Oribatidae_Planorbidae_Potamopyrgus_Psychodidae_Scirtidae_Sphaeriidae","Chironomidae_Crangonyx_Elmidae_Empididae_Erpobdellidae_Gammarus_Glossiphonia_Hydropsyche_Oreodytes_Polycelis_Polycentropus_Rhyacophila_Simulium",12.9166666666667,19.3461538461538,29.6224986157891,32.3415268497695
"uk","high","00364",13,4,9,"Asellidae_Baetis_Potamopyrgus_Sphaeriidae","Chironomidae_Dicranota_Elmidae_Erpobdella_Gammarus_Glossiphonia_Helobdella_Limnephilidae_Limoniidae",22.75,35.4444444444444,38.2044936274954,99.2145542638668
"uk","high","00368",27,13,14,"Agapetus_Arrenuridae_Asellidae_Baetis_Ceratopogonidae_Cheumatopsyche_Goeridae_Lepidostomatidae_Piscicolidae_Planorbidae_Pomphorhynchidae_Potamopyrgus_Sphaeriidae","Chironomidae_Dicranota_Elmidae_Erpobdella_Erpobdellidae_Gammarus_Glossiphonia_Halesus_Hydropsyche_Limnephilidae_Polycelis_Sericostoma_Serratella_Simuliidae",9.38461538461539,15.1785714285714,17.8805688832806,32.3595231155179
"uk","high","00378",32,12,20,"Arrenuridae_Asellidae_Baetidae_Bithyniidae_Haliplus_Lymnaea_Lymnaeidae_Physa_Planorbidae_Stratiomyidae_Succinea_Valvatidae","Anabolia_Athripsodes_Chironomidae_Coenagrion_Coenagrionidae_Crangonyx_Dytiscidae_Erpobdella_Gammarus_Glossiphonia_Glossiphoniidae_Graptodytes_Hydraenidae_Hydrobius_Hydroporus_Leptoceridae_Limnephilus_Notonecta_Pediciidae_Polycelis",29.1666666666667,14.75,53.5398463904703,25.8250694195837
"uk","high","00411",27,14,13,"Agapetus_Arrenuridae_Asellidae_Baetis_Ceratopogonidae_Eiseniella_Lymnaeidae_Nemouridae_Planorbidae_Potamopyrgus_Psychomyiidae_Scirtidae_Sphaeriidae_Sphaerium","Chironomidae_Empididae_Erpobdella_Gammarus_Glossiphonia_Helobdella_Hydropsyche_Limnephilidae_Muscidae_Polycelis_Potamophylax_Rhyacophila_Simulium",18.5,10.2307692307692,34.9279478134851,19.5880654402702
"uk","high","00429",25,14,11,"Armiger_Asellidae_Caenidae_Eiseniella_Haliplus_Lumbricidae_Lymnaeidae_Physa_Planorbidae_Psychodidae_Ptychopteridae_Sphaeriidae_Sphaerium_Valvatidae","Chironomidae_Corixidae_Crangonyx_Erpobdella_Glossiphonia_Glossiphoniidae_Helobdella_Limnephilidae_Limoniidae_Notonecta_Simulium",16,30.3636363636364,53.8302174219305,77.85149032263
"uk","high","00453",41,16,25,"Arrenuridae_Asellidae_Baetidae_Baetis_Ceratopogonidae_Eiseniella_Haliplidae_Haliplus_Leuctra_Lymnaeidae_Nemoura_Nemouridae_Paraleptophlebia_Psychodidae_Psychomyiidae_Sciomyzidae","Chaetopteryx_Chaoborus_Chironomidae_Crangonyx_Curculionidae_Dytiscidae_Elmidae_Erpobdella_Erpobdellidae_Glossiphonia_Halesus_Helobdella_Helophorus_Hydraenidae_Leptophlebiidae_Limnephilidae_Limnephilus_Limnophora_Limoniidae_Plectrocnemia_Polycelis_Polycentropus_Sericostoma_Simulium_Siphonoperla",20.53125,8.14,29.7245514404058,11.1901370262686
"uk","high","00473",26,14,12,"Arrenuridae_Asellidae_Baetidae_Bithyniidae_Dugesiidae_Haliplidae_Haliplus_Physa_Planorbidae_Potamopyrgus_Psychodidae_Sphaeriidae_Sphaerium_Valvatidae","Chironomidae_Corixidae_Crangonyx_Dytiscidae_Erpobdella_Glossiphonia_Helobdella_Hydraenidae_Limnephilidae_Notonecta_Polycelis_Sialis",36.5357142857143,57.25,65.9683677943494,135.903291150195
"uk","high","00527",23,14,9,"Acroloxidae_Arrenuridae_Asellidae_Baetidae_Bithyniidae_Caenidae_Ceratopogonidae_Haliplidae_Lymnaea_Lymnaeidae_Physa_Planorbidae_Sphaeriidae_Viviparus","Chironomidae_Coenagrion_Crangonyx_Elmidae_Gerris_Glossiphonia_Glossiphoniidae_Helobdella_Leptoceridae",6.85714285714286,5.11111111111111,10.9323594670356,5.96750459665605
"uk","high","00533",26,8,18,"Asellidae_Baetis_Chrysopidae_Mystacides_Nemouridae_Sphaeriidae_Sphaerium_Unionidae","Athripsodes_Chaetopteryx_Chironomidae_Elmidae_Erpobdella_Gammarus_Glossiphonia_Hydropsyche_Hydropsychidae_Leptophlebiidae_Limnephilidae_Limnephilus_Plectrocnemia_Polycentropodidae_Potamopyrgus_Sericostoma_Simulium_Stenophylax",24.625,15.1111111111111,39.1988975792505,34.9215741321791
"uk","high","00561",38,13,25,"Agapetus_Asellidae_Baetis_Ephemeridae_Goeridae_Heptageniidae_Lepidostomatidae_Leuctra_Lymnaeidae_Mystacides_Nemouridae_Planorbidae_Sphaeriidae","Chaetopteryx_Chironomidae_Dicranota_Elmidae_Empididae_Gammarus_Glossiphonia_Gyrinidae_Hydraenidae_Hydropsyche_Isoperla_Leptophlebiidae_Limnephilidae_Limoniidae_Oecetis_Oreodytes_Polycelis_Polycentropus_Potamopyrgus_Rhyacophila_Sericostoma_Serratella_Simulium_Siphonoperla_Tipulidae",12.2692307692308,34.46,12.1888189621599,90.895076874383
"uk","high","00585",13,7,6,"Asellidae_Galba_Haliplus_Lymnaeidae_Physa_Planorbidae_Potamopyrgus","Agabus_Chironomidae_Hydroporus_Limnephilus_Polycelis_Sigara",33.7857142857143,4.5,56.0965366896338,4.23083916026124
"uk","high","00609",16,11,5,"Arrenuridae_Asellidae_Baetis_Ceratopogonidae_Dugesiidae_Haliplus_Lymnaeidae_Planorbidae_Potamopyrgus_Sphaeriidae_Valvatidae","Chironomidae_Elmidae_Erpobdella_Gammarus_Glossiphonia",38.1818181818182,6.8,82.1411202526703,8.25832912882503
"uk","high","00690",48,21,27,"Agapetus_Antocha_Arrenuridae_Asellidae_Athericidae_Baetidae_Baetis_Ceratopogonidae_Ephemeridae_Glossosomatidae_Goeridae_Heptageniidae_Hydroptilidae_Lepidostomatidae_Leuctra_Lumbricidae_Mystacides_Planorbidae_Potamopyrgus_Sphaeriidae_Taeniopterygidae","Athripsodes_Chironomidae_Dicranota_Dytiscidae_Elmidae_Empididae_Erpobdella_Erpobdellidae_Gammarus_Glossiphonia_Glossiphoniidae_Gyrinidae_Halesus_Hydraenidae_Hydropsyche_Isoperla_Limnephilidae_Limnophora_Limoniidae_Oreodytes_Polycelis_Potamophylax_Rhyacophila_Sericostoma_Serratella_Simulium_Tipulidae",39.1666666666667,35.462962962963,63.3455470679142,81.6732380052842
"uk","high","00735",34,16,18,"Agapetus_Asellidae_Athericidae_Baetis_Caenidae_Ceratopogonidae_Ephemeridae_Goeridae_Heptageniidae_Lumbricidae_Nemouridae_Planorbidae_Potamopyrgus_Sphaeriidae_Sphaerium_Taeniopterygidae","Chironomidae_Crangonyx_Dicranota_Elmidae_Empididae_Erpobdella_Erpobdellidae_Glossiphonia_Helobdella_Hydraenidae_Hydropsyche_Isoperla_Limnephilidae_Potamophylax_Rhyacophila_Sericostoma_Simuliidae_Tipulidae",24.75,17.7777777777778,56.0279692058648,41.4708339120336
"uk","high","00789",19,9,10,"Arrenuridae_Asellidae_Baetis_Ceratopogonidae_Lymnaeidae_Mystacides_Potamopyrgus_Psychodidae_Sphaeriidae","Chironomidae_Dicranota_Dytiscidae_Empididae_Gammarus_Glossiphonia_Hydrophilidae_Hydropsyche_Limnephilidae_Limnephilus",27.5555555555556,54.9,46.5835569463923,166.944734701171
"uk","high","00791",19,11,8,"Asellidae_Bithyniidae_Caenidae_Ceratopogonidae_Haliplus_Lymnaea_Physella_Planorbidae_Potamopyrgus_Sphaeriidae_Valvatidae","Calopteryx_Chironomidae_Coenagrionidae_Dytiscidae_Erpobdella_Gammarus_Limnephilus_Sialis",6.81818181818182,6.5,6.35323825805678,7.15142343473362
"uk","high","00915",30,16,14,"Arrenuridae_Asellidae_Baetis_Caenidae_Ceratopogonidae_Ephemeridae_Goeridae_Haliplidae_Hydroptilidae_Lumbricidae_Lymnaeidae_Mystacides_Piscicolidae_Sphaeriidae_Sphaerium_Tabanidae","Athripsodes_Chironomidae_Dicranota_Elmidae_Empididae_Erpobdella_Gammarus_Glossiphonia_Leptophlebiidae_Limnephilidae_Limnephilus_Potamophylax_Potamopyrgus_Simulium",16.875,388.428571428571,24.4373348246762,867.956194772499
"uk","high","01004",12,5,7,"Arrenuridae_Asellidae_Astacidae_Bithyniidae_Potamopyrgus","Chironomidae_Coenagrionidae_Corixidae_Crangonyx_Elmidae_Gammarus_Notonectidae",6,22.4285714285714,9.1104335791443,38.0169135291874
"uk","high","01053",23,12,11,"Asellidae_Baetidae_Baetis_Caenidae_Eiseniella_Ephemeridae_Goeridae_Heptageniidae_Planorbidae_Potamopyrgus_Psychodidae_Sphaeriidae","Athripsodes_Chironomidae_Crangonyx_Dicranota_Elmidae_Gammarus_Halesus_Polycentropus_Rhyacophila_Serratella_Simulium",55.6666666666667,43.7272727272727,143.846087780297,54.8143975778096
"uk","high","01063",27,13,14,"Acroloxidae_Arrenuridae_Asellidae_Bithyniidae_Ceratopogonidae_Haliplus_Lymnaea_Lymnaeidae_Naididae_Planorbidae_Potamopyrgus_Sphaeriidae_Valvatidae","Callicorixa_Chironomidae_Crangonyx_Dendrocoelum_Dytiscidae_Ephydridae_Erpobdella_Gammarus_Glossiphonia_Helobdella_Hesperocorixa_Limnephilus_Polycelis_Sigara",91.2307692307692,18.7142857142857,168.490431897558,46.9343708260286
"uk","high","01077",42,18,24,"Agapetus_Arrenuridae_Baetidae_Baetis_Ceratopogonidae_Ephemeridae_Goeridae_Heptageniidae_Lepidostomatidae_Leuctra_Lumbricidae_Nemoura_Planorbidae_Psychodidae_Ptychopteridae_Scirtidae_Sphaeriidae_Stratiomyidae","Chaetopteryx_Chironomidae_Dicranota_Elmidae_Empididae_Erpobdella_Erpobdellidae_Gammarus_Glossiphonia_Halesus_Hydropsyche_Hydropsychidae_Isoperla_Leptophlebiidae_Limoniidae_Plectrocnemia_Polycelis_Potamophylax_Potamopyrgus_Rhyacophila_Sericostoma_Serratella_Simuliidae_Simulium",73.5,140.875,129.754632695262,496.175925366239
"uk","high","01154",25,12,13,"Agapetus_Arrenuridae_Asellidae_Ceratopogonidae_Ephemeridae_Mystacides_Nemoura_Nemouridae_Planorbidae_Scirtidae_Sphaeriidae_Taeniopterygidae","Chironomidae_Elmidae_Empididae_Erpobdellidae_Gammarus_Hydropsyche_Isoperla_Leptophlebiidae_Plectrocnemia_Polycentropodidae_Potamopyrgus_Simuliidae_Stenophylax",9.25,54.4615384615385,13.5922772190682,136.878057277646
"uk","high","01225",25,14,11,"Acroloxidae_Arrenuridae_Asellidae_Baetis_Ceratopogonidae_Dugesiidae_Lumbricidae_Lymnaeidae_Physella_Planorbidae_Potamopyrgus_Sphaeriidae_Sphaerium_Stratiomyidae","Chironomidae_Erpobdella_Erpobdellidae_Gammarus_Glossiphonia_Helobdella_Muscidae_Polycelis_Simuliidae_Simulium_Tipulidae",54.1428571428571,84.7272727272727,122.583790585402,233.232433811891
"uk","high","01236",23,16,7,"Agapetus_Arrenuridae_Asellidae_Baetis_Bithyniidae_Ceratopogonidae_Dugesiidae_Haplotaxidae_Limnephilus_Lumbricidae_Mystacides_Planorbidae_Psychomyiidae_Sphaeriidae_Sphaerium_Valvatidae","Dendrocoelum_Erpobdella_Gammarus_Helobdella_Hydropsyche_Polycelis_Simulium",52.0625,44.7142857142857,77.8952020345284,90.9756639358649
"uk","high","01261",29,10,19,"Arrenuridae_Asellidae_Baetidae_Bithyniidae_Dugesiidae_Physa_Planorbidae_Sphaeriidae_Succineidae_Valvatidae","Anacaena_Chironomidae_Crangonyx_Culicidae_Dytiscidae_Erpobdellidae_Gammarus_Glossiphonia_Gyrinus_Helobdella_Helophorus_Hesperocorixa_Ilybius_Leptophlebiidae_Limnephilidae_Notonectidae_Potamopyrgus_Sialis_Veliidae",43.1,56.7368421052632,90.8912048061368,116.92452081258
"uk","high","01266",39,19,20,"Agapetus_Arrenuridae_Baetidae_Baetis_Caenidae_Ceratopogonidae_Dixidae_Glossosomatidae_Goeridae_Heptageniidae_Hydroptilidae_Leuctra_Lymnaeidae_Nemoura_Planorbidae_Psychodidae_Psychomyiidae_Sphaeriidae_Sphaerium","Athripsodes_Chironomidae_Dicranota_Elmidae_Empididae_Gammarus_Hydropsyche_Leptoceridae_Leptophlebiidae_Limnephilidae_Limnophora_Oreodytes_Plectrocnemia_Polycentropus_Potamophylax_Potamopyrgus_Rhyacophila_Sericostoma_Serratella_Simulium",28.7368421052632,58.975,62.7845452544415,145.380759151887
"uk","high","01277",37,21,16,"Agapetus_Asellidae_Baetidae_Baetis_Brachycentrus_Ceratopogonidae_Dugesiidae_Ephemeridae_Goeridae_Hydroptilidae_Lepidostomatidae_Mystacides_Nemoura_Neritidae_Paraleptophlebia_Planorbidae_Potamopyrgus_Psychodidae_Psychomyiidae_Sisyridae_Sphaeriidae","Athripsodes_Chaetopteryx_Chironomidae_Dendrocoelum_Dicranota_Elmidae_Gammarus_Gyrinidae_Helobdella_Hydropsyche_Limnephilidae_Pedicia_Polycentropus_Rhyacophila_Sericostoma_Simulium",28.1190476190476,51.96875,51.90204831264,103.206826122759
"uk","high","01344",23,10,13,"Agapetus_Baetis_Ceratopogonidae_Ephemeridae_Nemoura_Psychomyiidae_Ptychoderidae_Ptychopteridae_Scirtidae_Sphaeriidae","Chironomidae_Dendrocoelum_Dicranota_Dytiscidae_Elmidae_Erpobdellidae_Gammarus_Gyrinidae_Halesus_Leptophlebiidae_Limoniidae_Potamopyrgus_Simulium",10.45,7.69230769230769,15.3956162591824,7.72047726703273
"uk","high","01604",18,15,3,"Acroloxidae_Armiger_Asellidae_Baetidae_Bithyniidae_Caenidae_Ceratopogonidae_Chydoridae_Corophiidae_Daphniidae_Mystacides_Physella_Planorbidae_Potamopyrgus_Sphaeriidae","Chironomidae_Crangonyx_Sigara",18.5333333333333,275.666666666667,41.7900648935788,454.258003048194
"uk","high","01773",38,17,21,"Baetidae_Baetis_Beraeidae_Ceratopogonidae_Dixidae_Ephemeridae_Glossosomatidae_Goeridae_Heptageniidae_Hydroptilidae_Leuctra_Nemoura_Oribatidae_Psychomyiidae_Sphaeriidae_Sphaerium_Thaumaleidae","Chironomidae_Dicranota_Dytiscidae_Elmidae_Empididae_Erpobdellidae_Gammarus_Hydraenidae_Hydropsyche_Isoperla_Leptophlebiidae_Limnephilidae_Odontocerum_Philopotamidae_Polycelis_Potamopyrgus_Rhyacophila_Sericostoma_Serratella_Simulium_Tipulidae",32.7352941176471,38.0714285714286,89.757854399883,76.6440287488669
"uk","high","01788",23,10,13,"Arrenuridae_Asellidae_Baetis_Heptageniidae_Hydroptilidae_Planorbidae_Potamopyrgus_Sphaeriidae_Sphaerium_Taeniopterygidae","Chironomidae_Dicranota_Elmidae_Erpobdella_Gammarus_Glossiphonia_Halesus_Hydropsyche_Rhyacophila_Sericostoma_Sialis_Simuliidae_Simulium",20.9,35.4615384615385,33.2881360247161,35.7458980971136
"uk","high","01413",9,6,3,"Asellidae_Caenidae_Corophiidae_Lymnaea_Potamopyrgus_Sphaeriidae","Chironomidae_Gammaridae_Gammarus",13,35.6666666666667,20.0299775336868,55.770362499569
"uk","high","01902",16,4,12,"Asellidae_Ceratopogonidae_Oribatidae_Sphaeriidae","Chironomidae_Curculionidae_Erpobdellidae_Gammarus_Glossiphonia_Laccophilus_Leptophlebiidae_Limnephilidae_Limnephilus_Polycelis_Potamopyrgus_Sigara",5.75,28,4.11298755975102,76.7048653191984
"uk","high","01927",27,14,13,"Agapetus_Baetidae_Baetis_Ceratopogonidae_Ephemeridae_Glossosomatidae_Goeridae_Heptageniidae_Leuctra_Leuctridae_Planorbidae_Psychodidae_Sphaeriidae_Taeniopterygidae","Chironomidae_Elmidae_Empididae_Gammarus_Gyrinidae_Hydraenidae_Hydropsyche_Isoperla_Leptophlebiidae_Limoniidae_Rhyacophila_Sericostoma_Serratella",42.0714285714286,20.3076923076923,59.1653020530865,53.0068936010286
"uk","high","01643",28,11,17,"Agapetus_Arrenuridae_Asellidae_Baetis_Ceratopogonidae_Ephemeridae_Potamopyrgus_Psychodidae_Psychomyiidae_Scirtidae_Sphaeriidae","Athripsodes_Chaetopteryx_Chironomidae_Dicranota_Elmidae_Empididae_Erpobdella_Gammarus_Glossiphonia_Halesus_Hydropsyche_Limnephilidae_Limoniidae_Sericostoma_Sialis_Simulium_Stenophylax",9.72727272727273,18.5882352941176,10.8313518001301,33.0592438349878
"uk","high","02077",18,9,9,"Agapetus_Asellidae_Baetis_Neritidae_Planorbidae_Pomphorhynchidae_Potamopyrgus_Sphaeriidae_Valvatidae","Athripsodes_Calopteryx_Chironomidae_Elmidae_Gammarus_Glossiphonia_Hydropsyche_Limnophora_Simulium",65,75,127.918919632711,93.4465087630351
"uk","high","01780",14,8,6,"Acroloxidae_Asellidae_Bithyniidae_Ceratopogonidae_Planorbidae_Potamopyrgus_Sphaeriidae_Sphaerium","Chironomidae_Crangonyx_Erpobdella_Gammarus_Glossiphonia_Hesperocorixa",26.75,7.83333333333333,42.8685699051681,12.225656083281
"uk","high","02088",22,12,10,"Agapetus_Arrenuridae_Asellidae_Baetis_Dugesiidae_Hydroptilidae_Lymnaea_Lymnaeidae_Planorbidae_Potamopyrgus_Sphaeriidae_Valvatidae","Chironomidae_Elmidae_Erpobdella_Gammarus_Glossiphonia_Limnephilidae_Limnephilus_Polycelis_Rhyacophila_Simuliidae",20.5,40.5,41.95560424154,94.8978983492844
"uk","high","02089",22,12,10,"Agapetus_Arrenuridae_Asellidae_Baetis_Ceratopogonidae_Eiseniella_Mystacides_Physa_Planorbidae_Potamopyrgus_Sphaeriidae_Valvatidae","Chironomidae_Dendrocoelum_Elmidae_Erpobdella_Gammarus_Glossiphonia_Hydropsyche_Limnephilidae_Limnephilus_Polycelis",16,42.1,21.3072757526625,91.9377204657829
"uk","high","02094",9,5,4,"Asellidae_Dugesiidae_Mystacides_Psychomyiidae_Sphaeriidae","Chironomidae_Erpobdella_Gammarus_Glossiphonia",12,23.5,21.342445970413,20.4857674170793
"uk","high","00114",16,7,9,"Asellidae_Baetis_Naididae_Paraleptophlebia_Potamopyrgus_Psychodidae_Sphaeriidae","Chironomidae_Dicranota_Elmidae_Gammarus_Glossiphonia_Halesus_Limoniidae_Plectrocnemia_Polycelis",34.5714285714286,27.6666666666667,54.1259553968246,51.6599457994296
"uk","high","00171",18,12,6,"Asellidae_Bithyniidae_Dugesiidae_Haliplus_Hygrotus_Lymnaeidae_Mystacides_Physella_Planorbidae_Potamopyrgus_Sphaeriidae_Sphaerium","Chironomidae_Crangonyx_Erpobdella_Glossiphonia_Glossiphoniidae_Helobdella",114.791666666667,42.5,188.373596192312,49.0458968722155
"uk","high","00748",31,15,16,"Arrenuridae_Asellidae_Baetis_Bithyniidae_Caenidae_Haliplus_Hydroptilidae_Lymnaea_Lymnaeidae_Molannidae_Mystacides_Physa_Planorbidae_Psychomyiidae_Sphaeriidae","Anabolia_Athripsodes_Calopteryx_Chironomidae_Dytiscidae_Elmidae_Erpobdella_Gammarus_Glossiphonia_Glossiphoniidae_Hydropsyche_Limnephilus_Phryganeidae_Serratella_Sialis_Sigara",11.4,26.375,13.0974370448137,50.093080027751
"uk","high","02170",8,6,2,"Asellidae_Dugesiidae_Lymnaeidae_Physella_Potamopyrgus_Sphaeriidae","Chironomidae_Simulium",46.5,919.5,93.6626926796363,1283.39880785358
"uk","high","02206",23,12,11,"Arrenuridae_Asellidae_Baetidae_Caenidae_Ceratopogonidae_Hydroptilidae_Lumbricidae_Lymnaeidae_Planorbidae_Psychodidae_Psychomyiidae_Sphaeriidae","Chironomidae_Elmidae_Empididae_Ephemerellidae_Erpobdellidae_Glossiphoniidae_Hydrobiidae_Hydropsychidae_Leptoceridae_Rhyacophilidae_Simuliidae",58.1666666666667,103.272727272727,150.292946264852,182.786263657361
"uk","high","02219",30,13,17,"Arrenuridae_Baetidae_Beraeidae_Ceratopogonidae_Heptageniidae_Leuctridae_Lumbricidae_Nemouridae_Planorbidae_Psychodidae_Scirtidae_Sphaeriidae_Veliidae","Chironomidae_Chloroperlidae_Elmidae_Empididae_Ephemerellidae_Erpobdellidae_Hydraenidae_Hydrobiidae_Hydropsychidae_Leptoceridae_Limnephilidae_Pediciidae_Perlodidae_Polycentropodidae_Rhyacophilidae_Sericostomatidae_Simuliidae",41.6923076923077,125,89.8455940446206,291.227359635045
"uk","high","01647",48,24,24,"Agapetus_Antocha_Arrenuridae_Asellidae_Athericidae_Baetis_Brachycentrus_Caenidae_Ceratopogonidae_Dugesiidae_Ephemeridae_Glossosomatidae_Goeridae_Heptageniidae_Hydroptilidae_Lepidostomatidae_Leuctra_Lymnaeidae_Mystacides_Piscicolidae_Planorbidae_Sphaeriidae_Thereva_Valvatidae","Anabolia_Athripsodes_Calopteryx_Chaetopteryx_Chironomidae_Dicranota_Dytiscidae_Elmidae_Empididae_Erpobdellidae_Gammarus_Hydropsyche_Leptophlebiidae_Limnephilidae_Limnephilus_Polycelis_Polycentropus_Potamopyrgus_Rhyacophila_Rhyacophilidae_Sericostoma_Serratella_Simulium_Tipulidae",47.1666666666667,57.5625,114.899451948088,113.087049243146
"uk","high","00230",44,16,28,"Arrenuridae_Asellidae_Baetidae_Baetis_Bithyniidae_Caenidae_Ceratopogonidae_Hydroptilidae_Lumbricidae_Planorbidae_Potamopyrgus_Psychodidae_Psychomyiidae_Sphaeriidae_Sphaerium_Valvatidae","Athripsodes_Chironomidae_Crangonyx_Dendrocoelum_Elmidae_Empididae_Ephemerellidae_Erpobdella_Erpobdellidae_Gammaridae_Gammarus_Glossiphonia_Glossiphoniidae_Helobdella_Hydrobiidae_Hydropsyche_Hydropsychidae_Leptoceridae_Limnophora_Limoniidae_Planariidae_Polycentropodidae_Polycentropus_Rhyacophila_Rhyacophilidae_Sericostoma_Simuliidae_Simulium",102.03125,101.017857142857,199.365783486034,293.201311266801
"uk","high","02332",16,5,11,"Arrenuridae_Asellidae_Baetis_Lymnaeidae_Potamopyrgus","Chironomidae_Dicranota_Elmidae_Erpobdella_Glossiphonia_Halesus_Hydropsyche_Muscidae_Polycelis_Rhyacophila_Simulium",66.2,75.0909090909091,114.866008897323,150.82403955965
"uk","high","02356",14,4,10,"Asellidae_Baetis_Heptageniidae_Potamopyrgus","Chironomidae_Dicranota_Elmidae_Empididae_Gammarus_Hydropsyche_Limnephilidae_Muscidae_Rhyacophila_Simulium",95.25,7.9,137.732530652711,10.0934522229898
"uk","high","02372",38,17,21,"Agapetus_Asellidae_Baetis_Ceratopogonidae_Ephemeridae_Glossosomatidae_Goeridae_Heptageniidae_Lepidostomatidae_Leuctra_Paraleptophlebia_Planorbidae_Potamopyrgus_Psychodidae_Psychomyiidae_Sphaeriidae_Taeniopterygidae","Chironomidae_Cordulegaster_Elmidae_Empididae_Gammarus_Gyrinidae_Hydraenidae_Hydropsyche_Isoperla_Limnephilidae_Limoniidae_Oecetis_Pedicia_Philopotamidae_Polycentropus_Potamophylax_Rhyacophila_Sericostoma_Serratella_Simulium_Siphonoperla",36.4705882352941,47.4761904761905,60.2807158706858,103.62076000861
